max_altitude,avg_speed,flight_duration,battery_drain,risk_label
134.90142459033697,21.99677718293001,18.248217250256182,13.075213294774835,0
115.85207096486447,19.623168414563843,23.554813292844823,19.06068868901135,0
139.43065614302077,15.29815184960087,17.075800790000386,20.41293834219405,1
165.69089569224076,11.765316111472131,21.920384703609596,36.967720207729826,1
112.97539875829992,18.491116568067948,6.063853330462145,17.112232163729857,0
112.97589129152459,16.967426927108747,27.132937073729387,18.186649820517697,0
167.37638446522175,19.475966100138663,25.01205475362224,31.673847270421483,1
143.02304187458725,18.175859008409848,16.829113689318092,14.980341087425945,0
105.91576842195144,20.247763576596675,31.59245668432405,31.801260453792537,0
136.27680130757895,12.32382394219716,34.37570137626558,28.459907559801294,0
106.09746921562613,21.586970328171628,8.924401356310259,14.60376665602189,0
106.0281073928923,15.987998023461998,17.372752214337858,25.918170084169112,0
127.25886814698103,25.376304363126327,17.308576502127018,14.944357222840363,1
62.601592660266064,11.55406090955216,15.600968988911353,7.075052834917327,0
68.25246502460902,23.679819015826247,33.294748419317486,20.554624080389623,0
103.13137412277082,15.98955391731324,23.061738612271967,27.03590097350965,0
89.61506638996728,11.742909981927758,22.354851586893894,12.542202055059464,0
129.42741997785822,12.580570829728392,4.961376355932465,1.2626521851992116,0
92.75927773436368,13.3982634590284,31.354180302092264,22.697223632437506,0
77.63088895994125,17.120829732009582,12.607416051465275,16.825500921281364,0
163.96946306764661,17.6141774401775,25.599326302663282,35.19791820679045,1
113.22671098540393,12.131499980307105,27.773769379581918,22.89374897790436,0
122.02584614063771,14.878227038695085,38.60658595838651,29.448744557677017,0
77.2575544135963,25.71135179305932,11.91179600880888,19.451157117042808,1
103.66851826424451,23.637715850503557,-5.195121558208253,-1.579417451156779,0
123.32767769129599,17.18161834837016,26.83849544753695,23.809411616983027,0
85.47019267733091,15.190017390841001,43.005111815108535,31.00169462491265,0
131.27094055037017,15.600156633591306,37.38946352939438,34.06791942615938,0
101.98083930243585,18.06758986365208,27.096594152746256,21.1973475406623,0
111.2491875062017,9.886037174007972,20.083638143679526,21.338942880989137,0
101.9488016331181,13.713117312883274,33.071225966373106,14.288856379433415,0
175.56834553526812,6.657079630612053,15.264538002955314,21.897861493335228,1
119.59508325786199,16.996115613026397,29.76357769356219,29.10884073533963,0
88.26867213132299,18.235979698513706,30.05470159166627,18.942747837692036,0
144.67634736309566,12.58406768850313,35.6020990749888,32.563605381751955,0
83.37469050086933,22.869933816450164,52.596600389110776,36.87013174865581,0
126.26590785014267,8.871171684988294,28.92415967178767,25.37592461661928,0
61.20989628360673,7.678125598950899,19.910363742925014,16.928490354806037,0
80.15441853304708,16.12225909279986,24.744256878080055,15.573907465921675,0
125.90583707607371,20.235491513060772,7.309240951108819,15.212147784681548,0
142.1539973998623,23.419638457289345,18.052868689109417,26.29291493248705,0
125.14104843569912,12.7055786856553,20.907175618868962,23.752557457846564,0
116.53055152835279,20.39340416715648,19.759116020654076,18.59995681534264,0
110.96688913232134,14.807457652496463,26.52354872033722,25.47954529485471,1
75.64434028897718,14.136863500295902,16.775800676177994,19.525383320169805,1
98.40467374815874,19.41829968743336,36.210306673244716,17.69591431855084,0
106.18083687120638,18.2616143920671,25.00207064918197,28.914489336491112,0
151.71366678656747,7.118039215078753,24.906996788613856,25.943591379558313,1
130.30854868705384,22.38270174862948,21.72105283487082,26.018830952341947,0
67.10879533911799,21.900456770737257,26.55190683858979,25.973067571432836,0
129.72251908184384,11.872186492452354,33.25098264667635,22.739374745370228,0
108.4475315875105,16.979017667187044,16.328697842890996,15.461897068058816,0
99.69233999082124,17.470150931413695,18.418835109247432,17.735908074327316,0
138.35028866522603,16.303368829119535,21.962739712233354,20.89763111701714,0
150.92998567487854,12.2484742307729,11.541290765267851,29.53832682930582,1
147.93840357348597,11.641883160309742,16.807421402785025,18.913690589607146,0
94.82347430332084,14.872229645042774,20.237791264553408,16.823509165174457,0
110.72362872446357,20.86364509629682,33.74389180712728,28.966253934024877,1
129.93790294210692,17.71800077297216,27.62561329001925,20.795849308839873,0
149.26635381367078,13.14692833956947,26.935899113675443,26.41618137942348,0
105.6247728646413,18.858493553241722,33.50897962167972,28.904233403554866,1
114.43023070008549,0.7572868968496227,23.626282116006035,21.59186210609901,0
86.80995077981916,20.743828501860516,28.904648499288896,22.666385033126623,0
84.11380127757988,6.3014311061095025,23.967782470675036,17.748610800853655,0
144.37577467182595,13.187795292984339,27.653623493996285,20.692037668276903,0
160.68720085712468,9.40165052686928,19.17241342388418,27.26289285435075,1
117.83969635258998,8.526592621395471,0.61182841723571,20.86454920211306,0
150.10598693676073,20.804133936892597,23.657208378136957,26.931211036661743,1
130.84908075142903,12.661493993440544,39.227481360999406,33.824969341880355,0
100.64640736184627,16.73251940865358,34.26215402241593,30.65933152297689,0
130.8418681652524,14.76539710560408,34.653974845911705,24.064521756747595,0
166.1410969939791,17.385204136115608,37.36130721806218,43.80733659907703,1
118.92521882670145,15.384109455301276,25.886575909614375,25.847453819591344,0
166.9393096744202,8.585038879057151,26.973157074055955,38.33979399991554,1
41.40764687730767,19.9813340972357,18.8234810456565,9.88734023293907,1
144.6570751312567,12.531217084193438,21.8392714397295,34.47565284577955,0
122.61141204714514,7.217090506701245,31.157711497711418,31.715774423744136,0
111.02977948602398,12.859424195170437,37.038844371688164,32.387600563708276,0
122.75282329606507,22.503798953171554,23.605537243190003,25.24817322296725,0
60.372932561973215,19.251108710567465,20.498107351485885,15.043703841568018,1
113.40984336487465,13.256739327960704,25.005279588565973,29.846282423139815,0
130.71337714535238,13.253711478407856,31.012067489291148,29.27917080842105,0
164.33682134224549,13.391824743913087,10.561451838664581,11.87905953562108,1
104.45189345179058,25.383739917804206,2.0381904686276187,5.878352270957857,1
95.74519191320437,16.909677261157768,19.494631505084165,18.39260618289878,0
104.9472886924639,17.150208235955347,12.792875740858413,18.44116165550337,0
147.46206353106223,20.15141727015921,19.91859802352689,24.42256292037019,0
129.86253328979052,16.193945795132567,23.522196811825285,30.842205683860012,0
104.10719388698884,13.704789270896484,20.467515909769865,10.888968023390694,0
135.39802299340067,14.018250754575108,39.524675344707454,34.0200796542196,0
122.91232648044121,14.64199370292968,28.2674476460232,17.33506034411995,0
149.05934971598668,14.813888817450792,28.004743596108284,32.70686824707365,0
98.93840718367943,18.6381477181849,31.22207144043402,25.03258286637494,0
110.17013560206695,15.259729429036497,13.611668822192309,19.92089783142344,0
108.23675540603527,18.663200386077897,35.391117874202685,24.19981967475604,1
76.09455155603644,14.596417099457089,24.242357134645403,26.1279583812151,0
128.88360831193728,15.393175951580453,31.704806172412127,33.94938723769405,0
127.83165816539668,5.008996577339461,14.281427669598445,22.841601166398327,0
120.15340369927382,19.58163837351241,9.462412339839357,16.098960305529857,0
112.96238599874559,16.732442379489964,33.17889658025029,30.784973316475366,0
77.53887773848757,19.99005054929826,28.764095260975168,18.601472564399597,0
107.38064031703922,0.5187231090315532,15.979484456424895,23.00558455501993,0
109.71856450419692,25.441873523903638,16.303369187253054,27.370945515665824,1
95.93168192335143,14.30205185922413,36.254347844147695,33.07339491430492,0
115.16142865001973,20.540914083687582,13.10588107132672,14.421071051628287,0
132.12152570443615,9.800470364372345,41.426729532559634,35.732603923088945,0
176.5855770363159,18.06386952531285,15.993792653521313,19.18974631159901,1
125.23733438495518,9.73292218413172,31.38391925608383,31.07764462241581,0
127.72651172168293,11.881155196520975,21.713815242510154,25.882575857736065,0
117.76662252701499,24.57015676933393,31.031874310823433,17.943517710452397,1
62.43686354102876,14.046587996183266,19.558859978858074,10.214197123970095,0
119.20458373652349,16.087164365898616,23.37207093927706,22.190799359572043,0
121.8069062982308,19.35033865344377,25.409191753957213,23.38098777109756,0
193.89726337455858,17.47840943986302,14.978125442185274,20.83140438145447,1
